event_id,battle_id,turn,timestamp_utc,event_type,actor_id,target_id,skill_id,element,is_hit,is_crit,damage_amount,dot_type,dot_amount,token_type,token_delta,corruption_value,corruption_tier,battle_result
"03c1460f5e3e4c479a837ec833d2aab5","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8835586Z","DamageApplied","enemy_3","ally_1","spider_bite","Fire","True","False",2,"",0,"",0,67,2,""
"c989031bb2d443bcb5abb2efe01cdc31","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8835610Z","HitResolved","enemy_3","ally_1","spider_bite","Fire","True","False",2,"",0,"",0,67,2,""
"59cd59121d4242eb859137ab40dc8bcd","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836557Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,67,2,""
"a3d287039bb844dfb43de5de84ed6877","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836698Z","ActionUsed","enemy_4","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"c7e76c180afc478e9182144fcccf6096","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836714Z","DamageApplied","enemy_4","ally_1","wulfric_slash","Fire","True","True",7,"",0,"",0,67,2,""
"bcae06fde38c444a9a496aef512f7b01","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836718Z","HitResolved","enemy_4","ally_1","wulfric_slash","Fire","True","True",7,"",0,"",0,67,2,""
"dfd37ad0605d464bb483ba935f18a459","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836730Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"49d1721c12fc43069249eb0b907c59c3","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836785Z","ActionUsed","enemy_2","ally_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"35884390b66f461f83cee8e383921ec4","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836805Z","DamageApplied","enemy_2","ally_2","wulfric_slash","Fire","True","False",8,"",0,"",0,67,2,""
"6764cc2ad61b4909b2177e261c61a6e7","866bdaf9825f4bbea9326ef8b2b92a6f",1,"2026-03-23T18:11:44.8836812Z","HitResolved","enemy_2","ally_2","wulfric_slash","Fire","True","False",8,"",0,"",0,67,2,""
"44bf06830c89488591cb34a3c5e6e07e","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8837585Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,67,2,""
"7b1f457f8dfa43efa91538f92b3413be","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8838769Z","DotTick","enemy_1","ally_1","","None","False","False",3,"Blight",3,"",0,67,2,""
"1ea3f3ef675242db8b849a5ec577eda5","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8838931Z","DotTick","enemy_3","ally_1","","None","False","False",2,"Blight",2,"",0,67,2,""
"4e1894c7bdaf4cc4817809dc9b14bf09","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839017Z","ActionUsed","ally_1","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"939b76b92aa049c895df3059c7fc24ef","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839043Z","DamageApplied","ally_1","enemy_2","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"1b6c169945764d5f9432e9c39f8fe7d3","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839049Z","HitResolved","ally_1","enemy_2","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"f69914350c2c423c952f7f2995d01c49","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839062Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,67,2,""
"ff9b80e094c74c9f829572a19a0c9503","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839135Z","ActionUsed","ally_2","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"fc60032ef2b5434d98636a317d78b170","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839144Z","DamageApplied","ally_2","enemy_2","wulfric_slash","Fire","True","True",5,"",0,"",0,67,2,""
"a1335b51ead74dcc9d9d330d95edaa5f","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839147Z","HitResolved","ally_2","enemy_2","wulfric_slash","Fire","True","True",5,"",0,"",0,67,2,""
"73b38ae32adc4692a9c3e7e99cc66abf","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839153Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"c852f2439dea4674a468a0f391cc404a","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839210Z","ActionUsed","enemy_2","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"f4b0fe63775d4d89b16142dfa8b8ecf6","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839243Z","DamageApplied","enemy_2","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"8c7c8a6a6e704c9a868710fe822453d0","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8839246Z","CombatantDied","","ally_1","","None","False","False",0,"",0,"",0,67,2,""
"c26b1cbc783d45b787aaf1c84170a501","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846074Z","HitResolved","enemy_2","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"5ff80a050872441ca9ddb6f0a6b0f3bb","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846122Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,67,2,""
"3faa0571ff3e40b3a8bc613dd3d0aa7c","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846272Z","ActionUsed","enemy_1","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,67,2,""
"fd70e8f4579640b88b9e0055103effdc","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846290Z","DamageApplied","enemy_1","ally_2","spider_web","Anomaly","True","False",2,"",0,"",0,67,2,""
"76ff2682a5d9472aae02e9e86606706b","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846293Z","HitResolved","enemy_1","ally_2","spider_web","Anomaly","True","False",2,"",0,"",0,67,2,""
"0a1b33c96b224235930e609de872f428","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846378Z","TokenApplied","enemy_1","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,67,2,""
"5e385f2764cc47228bd5055b9cc48b2e","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846476Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,67,2,""
"6db620302e3641e0a01245a8cd7ac11d","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846566Z","ActionUsed","enemy_4","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,67,2,""
"89bc56674af24cf8ab6cdd84b55e617d","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846571Z","HitResolved","enemy_4","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,67,2,""
"c031fbfbee394bf4b88e48042ebb7fdf","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846577Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,67,2,""
"1231bc72f8954451bb3a724169f2c6cf","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846620Z","ActionUsed","enemy_3","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,67,2,""
"ae6bac7872e4487b8356a23c7392aa7c","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846679Z","DamageApplied","enemy_3","ally_2","spider_web","Anomaly","True","True",3,"",0,"",0,67,2,""
"a8dbd248862b4feba5eda9d24ff7892f","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8846682Z","HitResolved","enemy_3","ally_2","spider_web","Anomaly","True","True",3,"",0,"",0,67,2,""
"e182cb13231247c6b86bec39da47e498","866bdaf9825f4bbea9326ef8b2b92a6f",2,"2026-03-23T18:11:44.8847001Z","TokenApplied","enemy_3","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,67,2,""
"09834fa17882466b9f84b776c3c8b956","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847122Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,67,2,""
"4691364238524e0391d3bcdc4392d0e1","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847153Z","DotTick","enemy_1","ally_2","","None","False","False",3,"Blight",3,"",0,67,2,""
"8a2357be1c584488bfe30a3d156cbabc","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847156Z","DotTick","enemy_3","ally_2","","None","False","False",3,"Blight",3,"",0,67,2,""
"ab410d58cf9d4a11bfde1d6b9b050bd8","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847219Z","ActionUsed","ally_2","enemy_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"dce4a53e23e048aa9aa244ef37795c49","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847236Z","DamageApplied","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"1718913d85214149b1ab24e2f60bef06","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847302Z","HitResolved","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"5cfe37afb01c44da9bd0b9e593e6ee38","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847312Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"c80a1ad660ba42999de09352fc9b2562","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847362Z","ActionUsed","enemy_2","ally_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"758ce531ef494a869943822759944131","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847374Z","DamageApplied","enemy_2","ally_2","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"37257144d6994b949cc2ac008695d58b","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847377Z","CombatantDied","","ally_2","","None","False","False",0,"",0,"",0,67,2,""
"6757426040364b25aa27a5f50dc407de","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8847415Z","HitResolved","enemy_2","ally_2","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"7a8ef495d21c4010b9c2e9f0308f17ad","866bdaf9825f4bbea9326ef8b2b92a6f",3,"2026-03-23T18:11:44.8849453Z","BattleEnded","","","","None","False","False",0,"",0,"",0,67,2,"Enemies"
"971ba81648ac43f1992886b57e5587da","2b05a3429b984a6681985cedd7d1d1fe",0,"2026-03-23T18:11:44.8849970Z","BattleStarted","","","","None","False","False",0,"",0,"",0,19,0,""
"751b3199523d4cfba8d53aa4baf49a40","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850085Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
"b376a949bceb48328b568b4b798a8886","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850159Z","ActionUsed","ally_1","enemy_4","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"56c9ec0edb3340ce9ee96146b9fd048d","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850184Z","DamageApplied","ally_1","enemy_4","wulfric_slash","Fire","True","False",4,"",0,"",0,19,0,""
"f0bd0eebd0ac48eb8aa747aae9d09875","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850189Z","HitResolved","ally_1","enemy_4","wulfric_slash","Fire","True","False",4,"",0,"",0,19,0,""
"a785c3b807c448f9a9cd18a75816bbd4","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850202Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,19,0,""
"d58ef8df3bc048b5b3ea7fe9e52be465","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850259Z","ActionUsed","ally_2","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"94e57cb68260489ab1f842d9621b0dbb","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850267Z","DamageApplied","ally_2","enemy_2","wulfric_slash","Fire","True","True",6,"",0,"",0,19,0,""
"95b6c74ecebb4f82ab2ddb59ce7d33b4","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850270Z","HitResolved","ally_2","enemy_2","wulfric_slash","Fire","True","True",6,"",0,"",0,19,0,""
"37e7b62050ee4739aa80a5706084a9a6","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850278Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,19,0,""
"d5aca045c24a459294bebe48904a09e8","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850335Z","ActionUsed","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"d509dc253d1c417fb32c214bd31fee9a","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850345Z","DamageApplied","enemy_1","ally_2","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"6335f65faf034ac6a4e91e12ec493d64","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850347Z","HitResolved","enemy_1","ally_2","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"1a574d908af34048b3b016692f83f903","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850414Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,19,0,""
"2b8a2027ff8747fa97d149b9a904bc10","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850490Z","ActionUsed","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"7fbd06bf36934c898dae4a24a357a7d6","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850499Z","DamageApplied","enemy_4","ally_1","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"4e41147de9e1452abc203895e42826ae","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850501Z","HitResolved","enemy_4","ally_1","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"3340889de02d481482ec0520da639eef","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850521Z","TokenApplied","enemy_4","ally_1","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"1a3f5f5421e54203b57e1d4a235c00dc","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850536Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,19,0,""
"e3a894f1cc96475ea729315b5243ef1c","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850612Z","ActionUsed","enemy_2","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"4be32bd4649c413596be3285855c2ec1","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850620Z","DamageApplied","enemy_2","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"489301859c6144fcbece323e5dabd59e","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850623Z","HitResolved","enemy_2","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"98896f55f4e7402fbbdf719c248c6bc6","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850630Z","TokenApplied","enemy_2","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"b245ff8ede9442658dd90e710dfac42a","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850639Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,19,0,""
"de6ead232cf54eae98a1e0317880ffc4","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850705Z","ActionUsed","enemy_3","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"cead80729ca140dc81ec738e1815e0f0","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850715Z","DamageApplied","enemy_3","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"0ad65f84483549f78eb05f03d96db64e","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850717Z","HitResolved","enemy_3","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"d3091080c898447abbcbf581c0b5bf5a","2b05a3429b984a6681985cedd7d1d1fe",1,"2026-03-23T18:11:44.8850728Z","TokenApplied","enemy_3","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"1295bb85e06f4318910da25470235abd","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850773Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
"08cc62e459984050b79c76b2283542c4","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850784Z","DotTick","enemy_4","ally_1","","None","False","False",3,"Blight",3,"",0,19,0,""
"088a2990ea074872b1bd5308a90e4c5b","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850823Z","ActionUsed","ally_1","enemy_3","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"538c9957e91347a49df29a7925c12a85","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850869Z","DamageApplied","ally_1","enemy_3","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"666791a34dc94381b300770e0bf6c33d","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850872Z","HitResolved","ally_1","enemy_3","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"571eeb1efe6444eba01f2c2b6344cfe4","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850881Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,19,0,""
"a28dedc2e7b24580805a2c89b01119c0","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850886Z","DotTick","enemy_1","ally_2","","None","False","False",2,"Blight",2,"",0,19,0,""
"7dc38894bb744cfbb8c41306d6e8ea6d","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850891Z","DotTick","enemy_3","ally_2","","None","False","False",3,"Blight",3,"",0,19,0,""
"2b6b9517bf53458fab5622db8f6cc03a","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850921Z","ActionUsed","ally_2","enemy_1","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"14a24f3da46c451db46173ce4189e6a6","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850929Z","DamageApplied","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"b6838d076d7c4da9a52a8a8e43b185b2","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850931Z","HitResolved","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"451a4c4685cd4f02acb3c58d46c6ed73","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8850938Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,19,0,""
"6b7d12ebfce646b488a62e2ac2597313","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851032Z","ActionUsed","enemy_3","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"8d0d1057322347e5b7a1e2a44f70e109","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851040Z","DamageApplied","enemy_3","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,19,0,""
"53a367716bb944f699121690ea8779b7","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851043Z","HitResolved","enemy_3","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,19,0,""
"d6fe67fdd5b0428b82a3d0f21af0ba40","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851054Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,19,0,""
"aa04d2762259469ba35edc17b1ef4eae","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851129Z","ActionUsed","enemy_2","ally_1","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"8f974ba4307b4980803e9a2fdc4337a6","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851137Z","DamageApplied","enemy_2","ally_1","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"3baa9abfcdd94ee3a6aecedae6cee08b","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851140Z","HitResolved","enemy_2","ally_1","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"21ffdbeec29345b9883412356400e8a2","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851152Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,19,0,""
"c007604897c24fc1a6cb9652046fc401","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851196Z","ActionUsed","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"dcb8f2c06e694706983cb062b7ac044c","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851225Z","HitResolved","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"2b40c32a06264319a4ddd0fff8afd290","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851230Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,19,0,""
"6a80307f893c446ab9902fedc5acfc0c","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851275Z","ActionUsed","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"1565264490574a07bbe13a546978d13c","2b05a3429b984a6681985cedd7d1d1fe",2,"2026-03-23T18:11:44.8851279Z","HitResolved","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"96799de3bf1a456bb7db11a828fb0ce9","2b05a3429b984a6681985cedd7d1d1fe",3,"2026-03-23T18:11:44.8851315Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
