event_id,battle_id,turn,timestamp_utc,event_type,actor_id,target_id,skill_id,element,is_hit,is_crit,damage_amount,dot_type,dot_amount,token_type,token_delta,corruption_value,corruption_tier,battle_result
"219a842f9197431a9f9b57b1b75fc04e","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7601749Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,67,2,""
"bde3361a0fea40109bea6e518919ccc3","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7602536Z","ActionUsed","enemy_3","ally_1","spider_bite","Fire","False","False",0,"",0,"",0,67,2,""
"176109113fc74b28bc5d21b64c584a3f","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7602563Z","DamageApplied","enemy_3","ally_1","spider_bite","Fire","True","False",2,"",0,"",0,67,2,""
"a8677b5ce68a4bf3be9b5375fd7d613e","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7602570Z","HitResolved","enemy_3","ally_1","spider_bite","Fire","True","False",2,"",0,"",0,67,2,""
"3fb08b057b964f1c929d2dba2eb4bc8b","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603349Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,67,2,""
"a82cdad92f8847c39019aab4412b058b","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603449Z","ActionUsed","enemy_4","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"f83173644a054e12b637215d59a1b4a5","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603498Z","DamageApplied","enemy_4","ally_1","wulfric_slash","Fire","True","True",7,"",0,"",0,67,2,""
"5902116671fe4ac797200da3529a3136","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603503Z","HitResolved","enemy_4","ally_1","wulfric_slash","Fire","True","True",7,"",0,"",0,67,2,""
"de4e9baf2a0b446b8a977c514e86449d","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603514Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"64e0f583def2462aa560b7341a435159","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603570Z","ActionUsed","enemy_2","ally_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"ec23f6892aef40de89699a9011c30b6f","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603589Z","DamageApplied","enemy_2","ally_2","wulfric_slash","Fire","True","False",8,"",0,"",0,67,2,""
"1ec81ca00a6c456196ce8794a2d2c752","e4b41f6d4d4b4087a88d0f7d72474d6e",1,"2026-03-23T18:04:49.7603592Z","HitResolved","enemy_2","ally_2","wulfric_slash","Fire","True","False",8,"",0,"",0,67,2,""
"9efda8b3a95a452694a051ea368e8837","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7604185Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,67,2,""
"c4a92b00724e401aa4accde0e499d124","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605175Z","DotTick","enemy_1","ally_1","","None","False","False",3,"Blight",3,"",0,67,2,""
"0fcde237a50441a398d52ef706b2087a","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605327Z","DotTick","enemy_3","ally_1","","None","False","False",2,"Blight",2,"",0,67,2,""
"e21429bef5d44ac7b90618b05a67e549","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605409Z","ActionUsed","ally_1","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"c4511718315b4904a3d5c5114024a24d","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605433Z","DamageApplied","ally_1","enemy_2","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"2323e5fd30834cf49522c1b4b88f2a31","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605441Z","HitResolved","ally_1","enemy_2","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"59631adb80294005bc7d6ed45b17ee1c","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605454Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,67,2,""
"fd69d4f667ab437a811070f23b4577f6","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605524Z","ActionUsed","ally_2","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"280c8faa7e254e82bdb016f344eecae1","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605532Z","DamageApplied","ally_2","enemy_2","wulfric_slash","Fire","True","True",5,"",0,"",0,67,2,""
"8292f70fe497461aa45ae1b9fc60f6a6","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605535Z","HitResolved","ally_2","enemy_2","wulfric_slash","Fire","True","True",5,"",0,"",0,67,2,""
"df6d5a20081041498ab21c94dce689ef","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605542Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"66d83c4f5393474bafe69db1afea1b06","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605595Z","ActionUsed","enemy_2","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"4188411a79954a15a265b954fa0d5198","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605633Z","DamageApplied","enemy_2","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"09c4847b99de44f68669e25fb371605b","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7605638Z","CombatantDied","","ally_1","","None","False","False",0,"",0,"",0,67,2,""
"4d79a1a1544a42088045eb8d626de328","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610472Z","HitResolved","enemy_2","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"eb8040070ca94f30a044254616b37c7b","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610504Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,67,2,""
"222a093f5da540b5a3730c8e1b7f3b64","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610615Z","ActionUsed","enemy_1","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,67,2,""
"1428b39eeb1848e8873f672997426358","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610629Z","DamageApplied","enemy_1","ally_2","spider_web","Anomaly","True","False",2,"",0,"",0,67,2,""
"241071eda46c45bda838dd7935d0d1b6","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610631Z","HitResolved","enemy_1","ally_2","spider_web","Anomaly","True","False",2,"",0,"",0,67,2,""
"a3937680052547719be3b1db7eff9b3d","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610705Z","TokenApplied","enemy_1","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,67,2,""
"f4e472d7192d4517a4d459ddd4cebb4e","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610772Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,67,2,""
"87f2ecf531884182bf73103977e82ac8","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610863Z","ActionUsed","enemy_4","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,67,2,""
"c6cbdd128bd24b4cad3ca3ea6a57a5df","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610869Z","HitResolved","enemy_4","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,67,2,""
"1b087550c98b4bc3a06dc70a124bfc6a","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610875Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,67,2,""
"51f7cf3b759f435db9e6728a16056bbe","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610913Z","ActionUsed","enemy_3","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,67,2,""
"697372b7641f4e67b02ad90432facf98","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610923Z","DamageApplied","enemy_3","ally_2","spider_web","Anomaly","True","True",3,"",0,"",0,67,2,""
"21195242a49046429a739ec49efca790","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7610944Z","HitResolved","enemy_3","ally_2","spider_web","Anomaly","True","True",3,"",0,"",0,67,2,""
"78ec0b0443114f01804d53f7f5509326","e4b41f6d4d4b4087a88d0f7d72474d6e",2,"2026-03-23T18:04:49.7611236Z","TokenApplied","enemy_3","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,67,2,""
"c16521f69ee14ff7bceab96eb00a358d","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611336Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,67,2,""
"22a87cf5c6be4a67ba6c7184cc84713e","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611358Z","DotTick","enemy_1","ally_2","","None","False","False",3,"Blight",3,"",0,67,2,""
"ce8ec2c319764363a2067d666fa33d65","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611362Z","DotTick","enemy_3","ally_2","","None","False","False",3,"Blight",3,"",0,67,2,""
"704a381d2f2c4e789077e4021fa45045","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611437Z","ActionUsed","ally_2","enemy_1","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"e5ef5305dee84e1da3b5673caae03365","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611454Z","DamageApplied","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"6196084237764a058215c4f888ab12cb","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611458Z","HitResolved","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,67,2,""
"1f8e1000fd8b4a6781d9d1c469eca285","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611527Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,67,2,""
"4904b3dbc71246e3a4f145b6800db8a6","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611578Z","ActionUsed","enemy_2","ally_2","wulfric_slash","Fire","False","False",0,"",0,"",0,67,2,""
"4ab21c07ef6040f19e4eba6a4e36db29","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611587Z","DamageApplied","enemy_2","ally_2","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"4a1aad76e22e45e4a409b9e9f96e3d66","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611592Z","CombatantDied","","ally_2","","None","False","False",0,"",0,"",0,67,2,""
"5640cdf62c894b3cb0d39ed2ce2326b2","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7611626Z","HitResolved","enemy_2","ally_2","wulfric_slash","Fire","True","False",6,"",0,"",0,67,2,""
"a908e87c78bb4377a0b1e30c0488fba1","e4b41f6d4d4b4087a88d0f7d72474d6e",3,"2026-03-23T18:04:49.7613586Z","BattleEnded","","","","None","False","False",0,"",0,"",0,67,2,"Enemies"
"e04609fa642e4f699ea4fd943f7aa5cc","79888c551871464eb08212605c51ad1b",0,"2026-03-23T18:04:49.7614052Z","BattleStarted","","","","None","False","False",0,"",0,"",0,19,0,""
"2542fe9f7c8246908ff47d163730685c","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614118Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
"27e4d484d9ce40a688437097fd2a2eaa","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614215Z","ActionUsed","ally_1","enemy_4","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"d0bfbe2278e343d7be3e3ffb06896b82","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614236Z","DamageApplied","ally_1","enemy_4","wulfric_slash","Fire","True","False",4,"",0,"",0,19,0,""
"9c7cc91b01b0463abf226d70543970dd","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614244Z","HitResolved","ally_1","enemy_4","wulfric_slash","Fire","True","False",4,"",0,"",0,19,0,""
"b9f8186ae13040bf884a324b07ba6871","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614257Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,19,0,""
"e57f7269627c41cf86d38175abd76cec","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614289Z","ActionUsed","ally_2","enemy_2","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"d5b5cafde65e4b41be7607101cda8c34","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614322Z","DamageApplied","ally_2","enemy_2","wulfric_slash","Fire","True","True",6,"",0,"",0,19,0,""
"8f9f429b8a8045efa245f67698160751","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614325Z","HitResolved","ally_2","enemy_2","wulfric_slash","Fire","True","True",6,"",0,"",0,19,0,""
"a5cde8b65631481aa33d09dc40ab7d16","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614333Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,19,0,""
"a444234fba974876a1ceeb4d0c1a6e41","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614389Z","ActionUsed","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"1c3a2464bdc741a2a2e847107dfaff77","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614398Z","DamageApplied","enemy_1","ally_2","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"62a403ba77a64d49bdc3e3c0c3d8e1f0","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614402Z","HitResolved","enemy_1","ally_2","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"a64ae9daf0774c868f55a97213cfbf3c","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614461Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,19,0,""
"bde1fa486e4f46538697ca7c72e28ce7","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614536Z","ActionUsed","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"2fb76258b289428fa30136d51433db1a","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614543Z","DamageApplied","enemy_4","ally_1","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"8667690b16f14ad38b820785eb6e0d9b","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614546Z","HitResolved","enemy_4","ally_1","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"67120eb7e7b64dadac54104636ace9a2","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614561Z","TokenApplied","enemy_4","ally_1","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"2899b486e97741bb87a3de9df92d4449","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614575Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,19,0,""
"501b12216a4b4001a28eea648a2d8e74","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614652Z","ActionUsed","enemy_2","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"382529cc032b46dda361836987a850ec","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614662Z","DamageApplied","enemy_2","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"a541a64e81fc41b4939bb1caa8d1d0e9","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614664Z","HitResolved","enemy_2","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"9d0dfa8586984b94904712c0df77f2d8","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614671Z","TokenApplied","enemy_2","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"2c8e51359427468b964928532335ffca","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614679Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,19,0,""
"19f3b3c9a62d4931b85d9337366ad32f","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614749Z","ActionUsed","enemy_3","ally_2","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"89fb00ca0ea44867b30614a756dc4a09","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614759Z","DamageApplied","enemy_3","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"879dba183a294e89b95b67d842ce8df1","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614762Z","HitResolved","enemy_3","ally_2","spider_web","Anomaly","True","False",3,"",0,"",0,19,0,""
"f5cd59cc79d147f6a25da79a36c9c607","79888c551871464eb08212605c51ad1b",1,"2026-03-23T18:04:49.7614770Z","TokenApplied","enemy_3","ally_2","spider_web","None","False","False",0,"",0,"Combo",1,19,0,""
"1edb435e9b444437a3cd8c280c001132","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614814Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
"4f1964d7bcae4ab484f01c6df25f70ab","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614825Z","DotTick","enemy_4","ally_1","","None","False","False",3,"Blight",3,"",0,19,0,""
"211066f53b4548edadc7cc7d25492911","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614862Z","ActionUsed","ally_1","enemy_3","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"9f5a4b629e894fc3aceeaed70118b3b8","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614890Z","DamageApplied","ally_1","enemy_3","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"bb3fdc8ef2d74c509244d40dbf79e3c7","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614893Z","HitResolved","ally_1","enemy_3","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"b0db7996077c485cbcacc20315a97bee","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614901Z","TurnStarted","ally_2","","","None","False","False",0,"",0,"",0,19,0,""
"15fe34b0e63f43e4bc20436887b4c463","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614906Z","DotTick","enemy_1","ally_2","","None","False","False",2,"Blight",2,"",0,19,0,""
"b80dfd8d807845eb945e118b40587351","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614908Z","DotTick","enemy_3","ally_2","","None","False","False",3,"Blight",3,"",0,19,0,""
"03c1125fe3c34483b3b1027a59b4bef2","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614940Z","ActionUsed","ally_2","enemy_1","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"fbac17aabbe54b4ab5162e0563682e8e","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614949Z","DamageApplied","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"292f8555db774fa0b6fd3e90104ccd51","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614951Z","HitResolved","ally_2","enemy_1","wulfric_slash","Fire","True","False",2,"",0,"",0,19,0,""
"a47fd505ceb544e6aea56f4f7b869622","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7614958Z","TurnStarted","enemy_3","","","None","False","False",0,"",0,"",0,19,0,""
"f8ab95499ffc46879bc9e7f9312f7a5e","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615047Z","ActionUsed","enemy_3","ally_1","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
"9ce718cc13d94c78907e690560c407be","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615054Z","DamageApplied","enemy_3","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,19,0,""
"13332926047d4b9aa61dabc4e448997f","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615057Z","HitResolved","enemy_3","ally_1","wulfric_slash","Fire","True","False",6,"",0,"",0,19,0,""
"8789c55fbe5e43408faf80a919c3c732","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615065Z","TurnStarted","enemy_2","","","None","False","False",0,"",0,"",0,19,0,""
"8c0f67617ad449c482ec07c99c77d54a","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615148Z","ActionUsed","enemy_2","ally_1","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"c6932c24ee9f457fa941d5ea3958d482","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615157Z","DamageApplied","enemy_2","ally_1","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"8158e63ac5944bcfbc3d2f97cceb9fbd","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615159Z","HitResolved","enemy_2","ally_1","spider_bite","Fire","True","False",4,"",0,"",0,19,0,""
"0c02c7042838447ea7d5b9288d9fcaa0","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615170Z","TurnStarted","enemy_1","","","None","False","False",0,"",0,"",0,19,0,""
"df73c23a445744cc9ad1da2912fcf4b7","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615213Z","ActionUsed","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"dffe854fd93340e7850f6b64a718bf39","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615217Z","HitResolved","enemy_1","ally_2","spider_bite","Fire","False","False",0,"",0,"",0,19,0,""
"68ed27cdffe44870b8fd2090af0184ec","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615248Z","TurnStarted","enemy_4","","","None","False","False",0,"",0,"",0,19,0,""
"67c02f60d8e145479cceaf20b4507bc8","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615288Z","ActionUsed","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"b04cfed7d80b4189b35f7826103723d3","79888c551871464eb08212605c51ad1b",2,"2026-03-23T18:04:49.7615293Z","HitResolved","enemy_4","ally_1","spider_web","Anomaly","False","False",0,"",0,"",0,19,0,""
"30f1d24aca934eaba69ee07403fde205","79888c551871464eb08212605c51ad1b",3,"2026-03-23T18:04:49.7615328Z","TurnStarted","ally_1","","","None","False","False",0,"",0,"",0,19,0,""
"62b3d0027076484dadbb1dc167b15cea","79888c551871464eb08212605c51ad1b",3,"2026-03-23T18:04:49.7615334Z","DotTick","enemy_4","ally_1","","None","False","False",3,"Blight",3,"",0,19,0,""
"cf70df65568a494cb2b0f08c0cb3fa7d","79888c551871464eb08212605c51ad1b",3,"2026-03-23T18:04:49.7615337Z","DotTick","enemy_2","ally_1","","None","False","False",2,"Blight",2,"",0,19,0,""
"3684fcc5bacf421981cc944bf3b28176","79888c551871464eb08212605c51ad1b",3,"2026-03-23T18:04:49.7615398Z","ActionUsed","ally_1","enemy_1","wulfric_slash","Fire","False","False",0,"",0,"",0,19,0,""
